wallet_id,user_id,chain,address,wallet_type,is_primary,created_at,updated_at
378,223,polygon,0xa085e665fdb3410488e36d1dfc8cda4b,non_custodial,True,2026-03-12T00:18:34+00:00,2026-03-12T00:18:34+00:00
379,223,ethereum,0x98fc778b30e94887824fc5c2eb2a8244,non_custodial,False,2026-03-10T17:53:34+00:00,2026-03-10T17:53:34+00:00
380,224,arbitrum,0xf12eb10b313e46b4be2e3cb89a76958c,non_custodial,True,2026-01-02T14:54:22+00:00,2026-01-02T14:54:22+00:00
381,225,bsc,0xa793a17e562c4275a3e3be268b4306ce,non_custodial,True,2026-07-02T16:18:06+00:00,2026-07-02T16:18:06+00:00
382,225,polygon,0xb735e7866ca24d79baddfac642524dcd,non_custodial,False,2026-07-05T01:18:06+00:00,2026-07-05T01:18:06+00:00
383,226,polygon,0x05e42b2b23674143b9077e99df34b0b4,non_custodial,True,2026-04-24T20:54:55+00:00,2026-04-24T20:54:55+00:00
384,227,ethereum,0x4aa53c4780e04451b70dad926571e2e6,non_custodial,True,2026-01-29T20:05:36+00:00,2026-01-29T20:05:36+00:00
385,227,bsc,0x8ab53e21159e43c2954a436fc1bff4a3,non_custodial,False,2026-01-30T15:18:36+00:00,2026-01-30T15:18:36+00:00
386,228,base,0x4a82784ea51b455e8d30632b42d3a029,non_custodial,True,2026-03-21T06:15:31+00:00,2026-03-21T06:15:31+00:00
387,229,bsc,0x0b34a3c15090437282ea4177d5faba72,non_custodial,True,2026-03-29T15:28:33+00:00,2026-03-29T15:28:33+00:00
388,229,base,0xf41e497306fd42b8a4f557e2721d6d1a,non_custodial,False,2026-03-31T07:15:33+00:00,2026-03-31T07:15:33+00:00
389,230,base,0xa479df3a4b8a4b4f90cd16cfaa574d0a,non_custodial,True,2026-01-29T16:34:16+00:00,2026-01-29T16:34:16+00:00
390,230,polygon,0x2641883d61a24fd7b3162f4de2150141,non_custodial,False,2026-01-30T13:46:16+00:00,2026-01-30T13:46:16+00:00
391,231,base,0x2a6429665d6048e3b2603fa25efd11d7,non_custodial,True,2026-08-23T00:26:44+00:00,2026-08-23T00:26:44+00:00
392,231,polygon,0xe6383c01cd1a4da8aa5cbd30739fd713,non_custodial,False,2026-08-20T15:12:44+00:00,2026-08-20T15:12:44+00:00
393,232,bsc,0xb1ba8f81d60444b8bb7e04020abefac4,non_custodial,True,2026-02-18T15:08:36+00:00,2026-02-18T15:08:36+00:00
394,232,arbitrum,0x8743038d69a24ec2a44e9e52445ec6f2,non_custodial,False,2026-02-19T20:54:36+00:00,2026-02-19T20:54:36+00:00
395,233,bsc,0xb346af00fbd74647ae65546ecbd8524e,non_custodial,True,2026-06-07T03:37:04+00:00,2026-06-07T03:37:04+00:00
396,233,base,0x0fbe5383cce642eeb2b3414ded5f6d99,non_custodial,False,2026-06-08T03:37:04+00:00,2026-06-08T03:37:04+00:00
397,234,bsc,0x5b9b964e902643d982dd27cf76a6388e,non_custodial,True,2026-07-14T00:07:18+00:00,2026-07-14T00:07:18+00:00
398,235,polygon,0x7e03d76ac0934c928904ee77fe0af4c5,non_custodial,True,2026-01-18T20:04:45+00:00,2026-01-18T20:04:45+00:00
399,236,arbitrum,0x190013a0ad5c4e1eacd6ff7ca283fbfe,non_custodial,True,2026-08-23T21:19:08+00:00,2026-08-23T21:19:08+00:00
400,236,base,0x3c830bc8d85a4f37b8da034c7d2a513d,non_custodial,False,2026-08-23T23:43:08+00:00,2026-08-23T23:43:08+00:00
401,237,polygon,0xdcb7cc553d4045d89ea40656a94080c7,non_custodial,True,2026-04-02T11:47:48+00:00,2026-04-02T11:47:48+00:00
402,238,arbitrum,0x6decd4ec3df4462ead80926a180c2469,non_custodial,True,2026-04-15T16:21:29+00:00,2026-04-15T16:21:29+00:00
403,238,polygon,0x93eb71edc91b4031a89008bdcbd988e7,non_custodial,False,2026-04-16T04:44:29+00:00,2026-04-16T04:44:29+00:00
404,239,polygon,0xcac14644d502465aa7005911a7c2f5f9,non_custodial,True,2026-07-04T23:41:07+00:00,2026-07-04T23:41:07+00:00
405,239,ethereum,0xd7db734fbc62407898bf8c04983a06d9,non_custodial,False,2026-07-03T23:07:07+00:00,2026-07-03T23:07:07+00:00
406,240,arbitrum,0x0b4349196e5c4480a66c7cf80e729e76,non_custodial,True,2026-04-20T05:31:25+00:00,2026-04-20T05:31:25+00:00
407,241,polygon,0xddb83e56b3cd4d37a43c221cdb357b46,non_custodial,True,2026-07-12T21:18:59+00:00,2026-07-12T21:18:59+00:00
408,242,base,0xfbb61ab3836f4eb8910d8e91a65e4a28,non_custodial,True,2026-06-11T08:19:48+00:00,2026-06-11T08:19:48+00:00
409,242,bsc,0x894f9d4f4668448ca1b06a8a8a496f31,non_custodial,False,2026-06-10T12:59:48+00:00,2026-06-10T12:59:48+00:00
410,243,ethereum,0xac0d6d4edaa7456dbf548964559d3ad1,non_custodial,True,2026-03-07T01:43:46+00:00,2026-03-07T01:43:46+00:00
411,243,base,0x5971856214db42d7974a094b6af63cbd,non_custodial,False,2026-03-04T13:12:46+00:00,2026-03-04T13:12:46+00:00
412,243,polygon,0x9ed53526f0ef41a1ab46f05c92844bb1,non_custodial,False,2026-03-05T03:56:46+00:00,2026-03-05T03:56:46+00:00
413,244,bsc,0x2e7b7591cdae468e94349b997a8e2800,non_custodial,True,2026-04-25T10:38:04+00:00,2026-04-25T10:38:04+00:00
414,245,arbitrum,0x4e50de555fdf44eaab1eb5900397600e,non_custodial,True,2026-06-27T18:54:05+00:00,2026-06-27T18:54:05+00:00
415,246,bsc,0xa4be1dc3ea544735a5419255348252a9,non_custodial,True,2026-05-07T10:49:48+00:00,2026-05-07T10:49:48+00:00
416,246,polygon,0x5722f056758644228c133c366a987f02,non_custodial,False,2026-05-08T02:31:48+00:00,2026-05-08T02:31:48+00:00
417,247,ethereum,0xd63898ebba784020954f0fdf336d1591,non_custodial,True,2026-01-02T09:18:43+00:00,2026-01-02T09:18:43+00:00
418,247,polygon,0xd7933679e8cd4270a55b1db39e457661,non_custodial,False,2026-01-01T17:47:43+00:00,2026-01-01T17:47:43+00:00
419,248,arbitrum,0x6dae1e52ddb548509a93c99bf6ff52b4,non_custodial,True,2026-01-23T09:11:07+00:00,2026-01-23T09:11:07+00:00
420,248,polygon,0x66930cdb46464132b51683e6713cff56,non_custodial,False,2026-01-24T11:49:07+00:00,2026-01-24T11:49:07+00:00
421,249,ethereum,0x433ac91ff94f4b52a014b8890024b1b3,non_custodial,True,2026-09-01T00:30:05+00:00,2026-09-01T00:30:05+00:00
422,250,arbitrum,0x78fa09827bc84811bdb0df99e9d5290c,non_custodial,True,2026-01-21T11:41:23+00:00,2026-01-21T11:41:23+00:00
423,251,arbitrum,0x4c01e9416c91400ca2105fe3fbb8a928,non_custodial,True,2026-02-20T22:13:54+00:00,2026-02-20T22:13:54+00:00
424,251,ethereum,0x861156daefae44f682159d8b59c14325,non_custodial,False,2026-02-22T20:01:54+00:00,2026-02-22T20:01:54+00:00
425,252,ethereum,0xc5b06c5e22764ac597e414f86c2792d8,non_custodial,True,2026-02-17T21:48:23+00:00,2026-02-17T21:48:23+00:00
426,252,arbitrum,0x9aa4cc47ea23495d9f1259f80708dea6,non_custodial,False,2026-02-19T20:59:23+00:00,2026-02-19T20:59:23+00:00
427,253,ethereum,0x3b5d9ed9929e4b44bd9d46faa71faaba,non_custodial,True,2026-04-05T17:10:50+00:00,2026-04-05T17:10:50+00:00
428,253,base,0xeebc995120d2447690ab282fb1f51623,non_custodial,False,2026-04-06T00:35:50+00:00,2026-04-06T00:35:50+00:00
429,254,polygon,0x2c38ebb55ef64c56a2f1ed48d3f55c80,non_custodial,True,2026-01-08T11:42:18+00:00,2026-01-08T11:42:18+00:00
430,254,bsc,0xecb873240330423ea80f2f572775a7bd,non_custodial,False,2026-01-07T01:37:18+00:00,2026-01-07T01:37:18+00:00
431,255,ethereum,0xebd6135cccd04f37a84a9d2b071ecca1,non_custodial,True,2026-03-29T07:30:42+00:00,2026-03-29T07:30:42+00:00
432,256,base,0x1f1fd98e703b4037bb24f94d01401802,non_custodial,True,2026-03-02T17:30:53+00:00,2026-03-02T17:30:53+00:00
433,257,bsc,0xd8e1d935ac2740c3a9360f385d64625b,non_custodial,True,2026-07-19T23:13:51+00:00,2026-07-19T23:13:51+00:00
434,258,base,0xcd09c392127e4db6a1ce637872979dff,non_custodial,True,2026-07-04T15:03:26+00:00,2026-07-04T15:03:26+00:00
435,258,arbitrum,0xbd03b2f4573c4175b4090f00bef8c1ac,non_custodial,False,2026-07-03T21:14:26+00:00,2026-07-03T21:14:26+00:00
436,259,ethereum,0x14b0779fb22940e2b0f4f745bd4eef01,non_custodial,True,2026-02-28T04:08:39+00:00,2026-02-28T04:08:39+00:00
437,259,arbitrum,0xdc56ffeef3c14d68becdf5813f1c8afe,non_custodial,False,2026-02-28T14:46:39+00:00,2026-02-28T14:46:39+00:00
438,260,polygon,0xbfe10761791d485bba1119071bb852de,non_custodial,True,2026-07-18T04:13:54+00:00,2026-07-18T04:13:54+00:00
439,261,bsc,0x3a101ffb1a134bb9baae2407ec4fd7f0,non_custodial,True,2026-06-11T07:11:37+00:00,2026-06-11T07:11:37+00:00
440,261,polygon,0x0515fd19be4746ae9bd733eea6499d67,non_custodial,False,2026-06-12T20:43:37+00:00,2026-06-12T20:43:37+00:00
441,262,bsc,0x318efabfc6bb45bfbea0f04ca4b464ef,non_custodial,True,2026-01-04T05:23:35+00:00,2026-01-04T05:23:35+00:00
442,262,base,0x51531042e46b41d0bb6604eac7c9f9fd,non_custodial,False,2026-01-03T16:15:35+00:00,2026-01-03T16:15:35+00:00
443,262,polygon,0x96d6dbb3f3b34cf0b96a836abf7ee26f,non_custodial,False,2026-01-02T07:21:35+00:00,2026-01-02T07:21:35+00:00
444,263,bsc,0xa9e3e9cf692c495b91759d14a7447090,non_custodial,True,2026-08-19T03:20:21+00:00,2026-08-19T03:20:21+00:00
445,263,arbitrum,0x31724cc02db34b07a3d6fb0cb0719b11,non_custodial,False,2026-08-17T14:02:21+00:00,2026-08-17T14:02:21+00:00
446,264,bsc,0xa932c734ead14e4281f3b117bfc53ce0,non_custodial,True,2026-03-02T13:12:34+00:00,2026-03-02T13:12:34+00:00
447,265,ethereum,0x829debf826d74753972f7d2c596ab671,non_custodial,True,2026-05-17T02:05:17+00:00,2026-05-17T02:05:17+00:00
448,266,polygon,0xd363194542a541fd8e8eb8834e22c6a3,non_custodial,True,2026-05-28T05:52:09+00:00,2026-05-28T05:52:09+00:00
449,267,arbitrum,0xe568afa47b4e402b8405be255bf3546d,non_custodial,True,2026-04-05T19:42:44+00:00,2026-04-05T19:42:44+00:00
450,268,base,0x6c8c59b8c56344b892d2236720add379,non_custodial,True,2026-06-12T05:00:05+00:00,2026-06-12T05:00:05+00:00
451,268,bsc,0xddb4864809c946cbbdb398bbc0fe0ab0,non_custodial,False,2026-06-09T22:39:05+00:00,2026-06-09T22:39:05+00:00
452,269,polygon,0x3f8932bcb7bd4c0c9bfa3a91ccbba750,non_custodial,True,2026-05-29T06:45:54+00:00,2026-05-29T06:45:54+00:00
453,269,bsc,0x2c00feb7643a4d7f81112fe9a4e048f5,non_custodial,False,2026-05-29T09:34:54+00:00,2026-05-29T09:34:54+00:00
454,270,arbitrum,0x3ac92c46fbb04e2cb70e9feb2b2df6ee,non_custodial,True,2026-07-15T05:11:51+00:00,2026-07-15T05:11:51+00:00
455,270,polygon,0x87a47ff3708843a1b67a2814d13628a9,non_custodial,False,2026-07-14T17:30:51+00:00,2026-07-14T17:30:51+00:00
456,271,base,0xfa72cc30a85c46d6a1aa9de86d61cef7,non_custodial,True,2026-08-19T01:42:49+00:00,2026-08-19T01:42:49+00:00
457,272,polygon,0x8fae4cf678514b5e89b32cd1c5bfc300,non_custodial,True,2026-02-10T11:40:49+00:00,2026-02-10T11:40:49+00:00
458,272,ethereum,0xd1e28811aacd425bb1eb35d74ac22eae,non_custodial,False,2026-02-09T04:09:49+00:00,2026-02-09T04:09:49+00:00
459,273,bsc,0xef5d0af25dbc4798a86ab81fe6403993,non_custodial,True,2026-02-27T20:13:33+00:00,2026-02-27T20:13:33+00:00
460,274,arbitrum,0x4313306facdf483da08c4b7123f47eb5,non_custodial,True,2026-01-31T19:46:59+00:00,2026-01-31T19:46:59+00:00
461,274,ethereum,0x8476e5434fed41ed8640316614a12000,non_custodial,False,2026-02-01T13:09:59+00:00,2026-02-01T13:09:59+00:00
462,275,ethereum,0x7f0d9c754de04b7abd4558877941422f,non_custodial,True,2026-09-01T10:33:55+00:00,2026-09-01T10:33:55+00:00
463,276,ethereum,0xff82356ccea04db5916c5427e4b44938,non_custodial,True,2026-05-11T01:46:11+00:00,2026-05-11T01:46:11+00:00
464,277,ethereum,0xdc23bcab7d2545a39ae2bf562ed03750,non_custodial,True,2026-07-10T11:58:00+00:00,2026-07-10T11:58:00+00:00
465,277,polygon,0x6418cd815ceb475ea023ad6ff5addb69,non_custodial,False,2026-07-10T04:18:00+00:00,2026-07-10T04:18:00+00:00
466,278,ethereum,0xf88bb539ba2449d98b5202920c07ed1f,non_custodial,True,2026-01-27T15:15:39+00:00,2026-01-27T15:15:39+00:00
467,278,bsc,0x700a93d795614f2e92087536a87227c9,non_custodial,False,2026-01-28T12:05:39+00:00,2026-01-28T12:05:39+00:00
468,279,base,0x2535614dc1cf41d9ae4751d2f8186de8,non_custodial,True,2026-03-31T19:42:32+00:00,2026-03-31T19:42:32+00:00
469,280,bsc,0x0231b275e48a4ed9b80efd5421eef971,non_custodial,True,2026-02-09T18:06:43+00:00,2026-02-09T18:06:43+00:00
470,280,polygon,0xa732b45341c54ba8ba21612fb628651a,non_custodial,False,2026-02-10T13:28:43+00:00,2026-02-10T13:28:43+00:00
471,281,ethereum,0x999b086d11ab45109500f811dce76eda,non_custodial,True,2026-01-14T16:25:28+00:00,2026-01-14T16:25:28+00:00
472,281,polygon,0xd641ec9664bc4e1ead0b4f5f379f8491,non_custodial,False,2026-01-13T18:56:28+00:00,2026-01-13T18:56:28+00:00
473,282,base,0x81ae6bc2cd0d43138c677faeba6e650d,non_custodial,True,2026-04-25T07:06:09+00:00,2026-04-25T07:06:09+00:00
474,283,ethereum,0x69a11323159c44048137df420ca7b9c2,non_custodial,True,2026-03-01T08:32:31+00:00,2026-03-01T08:32:31+00:00
475,284,arbitrum,0xfbfa10a355da49eeb9abaa760267dc2e,non_custodial,True,2026-08-11T15:01:54+00:00,2026-08-11T15:01:54+00:00
476,284,polygon,0xb19e57015f254ed280905ea3280ecab0,non_custodial,False,2026-08-09T17:36:54+00:00,2026-08-09T17:36:54+00:00
477,284,ethereum,0xeb4b9312a38f4298be6b390e558f60ec,non_custodial,False,2026-08-10T21:01:54+00:00,2026-08-10T21:01:54+00:00
478,285,base,0x1ac9632f6a5f4f73a3a497aad793b5d1,non_custodial,True,2026-02-01T23:13:18+00:00,2026-02-01T23:13:18+00:00
479,285,ethereum,0xb566875c93924dd0a424dc294bcb9399,non_custodial,False,2026-02-03T13:30:18+00:00,2026-02-03T13:30:18+00:00
480,286,ethereum,0x05eb4303689e4c5a9dac27dcc92c44eb,non_custodial,True,2026-04-05T22:04:46+00:00,2026-04-05T22:04:46+00:00
481,286,base,0x0c40a00371424e978cb966ac28675b56,non_custodial,False,2026-04-04T18:57:46+00:00,2026-04-04T18:57:46+00:00
482,286,arbitrum,0xae7aca442e304256ba1255a925af32e3,non_custodial,False,2026-04-07T05:05:46+00:00,2026-04-07T05:05:46+00:00
483,287,bsc,0x06ae2c3a067e45bd95d90b8dade9c239,non_custodial,True,2026-04-01T08:58:11+00:00,2026-04-01T08:58:11+00:00
484,288,base,0xfcd8d1df7d164e209a2e8c4811baa0b9,non_custodial,True,2026-06-30T07:26:27+00:00,2026-06-30T07:26:27+00:00
485,288,arbitrum,0x9f8f8d253f474a09b56f0b0e46b66726,non_custodial,False,2026-06-29T21:23:27+00:00,2026-06-29T21:23:27+00:00
486,288,ethereum,0x520b30197c674001ad9309b479c03717,non_custodial,False,2026-06-30T20:19:27+00:00,2026-06-30T20:19:27+00:00
487,289,ethereum,0x99e11e3a39fe4e1dba27d1e3dc9deba8,non_custodial,True,2026-07-01T08:46:28+00:00,2026-07-01T08:46:28+00:00
488,289,polygon,0x4eca09d3bbb043d79a696cb7e03393f0,non_custodial,False,2026-07-03T13:00:28+00:00,2026-07-03T13:00:28+00:00
489,290,ethereum,0x8dfbae93859a459a98cc538c6e3ae8f3,non_custodial,True,2026-03-04T08:55:22+00:00,2026-03-04T08:55:22+00:00
490,291,ethereum,0xf7853a361a73458986f1bebb1bfe7dbe,non_custodial,True,2026-08-17T13:57:54+00:00,2026-08-17T13:57:54+00:00
491,291,arbitrum,0x28920cf46bf5463092a1c3f58ad5ec3a,non_custodial,False,2026-08-19T20:03:54+00:00,2026-08-19T20:03:54+00:00
492,292,polygon,0x746af53632c54b7189688c0749d0c08a,non_custodial,True,2026-04-09T23:46:03+00:00,2026-04-09T23:46:03+00:00
493,292,base,0x77ca20ee5aca43c4b139223a29e689f4,non_custodial,False,2026-04-08T14:52:03+00:00,2026-04-08T14:52:03+00:00
494,293,bsc,0x075f04693e4543bab7a8b8250ac48e12,non_custodial,True,2026-06-01T03:05:03+00:00,2026-06-01T03:05:03+00:00
495,293,polygon,0x379424ddb4604895a88975e4332fab08,non_custodial,False,2026-05-31T18:43:03+00:00,2026-05-31T18:43:03+00:00
496,294,arbitrum,0x9df9f44eeb1e4d4c8c13b8053694eee4,non_custodial,True,2026-05-31T21:55:22+00:00,2026-05-31T21:55:22+00:00
497,294,polygon,0x6c82ead815e24a2bacca1b0aa74c60ed,non_custodial,False,2026-05-30T05:14:22+00:00,2026-05-30T05:14:22+00:00
498,295,bsc,0x29fa298deb2342dbacc724cfd8f0cb14,non_custodial,True,2026-04-25T22:35:49+00:00,2026-04-25T22:35:49+00:00
499,295,base,0xd43073d1d6af4948b77099132bb7b937,non_custodial,False,2026-04-28T05:42:49+00:00,2026-04-28T05:42:49+00:00
500,296,ethereum,0xa85b8e9f91774335b5ba72a233295f3b,non_custodial,True,2026-04-18T22:08:33+00:00,2026-04-18T22:08:33+00:00
501,297,ethereum,0x05672c44e5c64691964868d3b950717c,non_custodial,True,2026-08-26T09:51:05+00:00,2026-08-26T09:51:05+00:00
502,298,ethereum,0x83ec67810cc1489ea4676cffe512d970,non_custodial,True,2026-08-26T21:37:21+00:00,2026-08-26T21:37:21+00:00
503,299,ethereum,0x6eec1c76e57a430fb5bf773a65a8a21e,non_custodial,True,2026-08-31T11:38:30+00:00,2026-08-31T11:38:30+00:00
504,299,bsc,0x152f7de726594fd3b530b3d286868959,non_custodial,False,2026-09-01T12:26:30+00:00,2026-09-01T12:26:30+00:00
505,300,arbitrum,0xec4a1e4bfda84e689ed4b3a83acf642f,non_custodial,True,2026-02-08T01:48:00+00:00,2026-02-08T01:48:00+00:00
506,301,polygon,0x829a7e88537148998b405644213f9677,non_custodial,True,2026-01-14T04:57:47+00:00,2026-01-14T04:57:47+00:00
507,301,ethereum,0xbc4882be012d4f9d8ce5e32c040ac6c8,non_custodial,False,2026-01-15T06:34:47+00:00,2026-01-15T06:34:47+00:00
508,302,base,0x9ae9222a322a4477a1b044d6b5f53774,non_custodial,True,2026-02-07T02:57:14+00:00,2026-02-07T02:57:14+00:00
509,302,arbitrum,0x21936a594f094a56a6dea000132cfd0d,non_custodial,False,2026-02-07T14:41:14+00:00,2026-02-07T14:41:14+00:00
510,303,ethereum,0x3cef9000a0d94abaa309279d0004e67c,non_custodial,True,2026-03-12T10:55:02+00:00,2026-03-12T10:55:02+00:00
511,303,bsc,0x0e64f44eae45470da099f924d9c10b7d,non_custodial,False,2026-03-10T15:18:02+00:00,2026-03-10T15:18:02+00:00
512,304,base,0xe58bbbe4369741b4bbf9548fe3ba1204,non_custodial,True,2026-05-25T13:25:21+00:00,2026-05-25T13:25:21+00:00
513,304,ethereum,0xf8a280fb37024c129ab183f36160bc00,non_custodial,False,2026-05-23T19:52:21+00:00,2026-05-23T19:52:21+00:00
514,305,polygon,0x39140cd0d490433fb9a6aee47ba43d8b,non_custodial,True,2026-03-07T18:11:54+00:00,2026-03-07T18:11:54+00:00
515,305,arbitrum,0xec515044e5e44188ba21b71b7b409cfb,non_custodial,False,2026-03-07T17:04:54+00:00,2026-03-07T17:04:54+00:00
516,306,arbitrum,0x28311bfe6f81494ca6a55ad12971a8af,non_custodial,True,2026-05-13T20:56:17+00:00,2026-05-13T20:56:17+00:00
517,306,polygon,0x787ea1a463a64852b11ceafa414c3963,non_custodial,False,2026-05-12T23:14:17+00:00,2026-05-12T23:14:17+00:00
518,307,base,0x3ca45e81e83c4a10b0801d4280d523d0,non_custodial,True,2026-02-25T13:10:01+00:00,2026-02-25T13:10:01+00:00
519,307,ethereum,0x7d4e87c5419f4f9083d599c20b97da2d,non_custodial,False,2026-02-25T06:22:01+00:00,2026-02-25T06:22:01+00:00
520,308,bsc,0x7ce3b591ef864b089ab2a6e9eda54b8f,non_custodial,True,2026-08-07T23:53:48+00:00,2026-08-07T23:53:48+00:00
521,309,base,0x1a6fdf78c7f148328f6db72542640fb5,non_custodial,True,2026-01-08T10:38:52+00:00,2026-01-08T10:38:52+00:00
522,310,bsc,0xf25c8b0c39f747dc99a75453902ce55f,non_custodial,True,2026-06-28T08:59:46+00:00,2026-06-28T08:59:46+00:00
523,310,arbitrum,0xe3a9382c4cf34278928542b60f239055,non_custodial,False,2026-06-29T06:09:46+00:00,2026-06-29T06:09:46+00:00
524,311,bsc,0xc97205a12ea6462589461074537b1781,non_custodial,True,2026-08-16T05:59:41+00:00,2026-08-16T05:59:41+00:00
525,311,polygon,0x1cb9b1f4538f43b3a5eae12d7d8c4b1c,non_custodial,False,2026-08-17T05:50:41+00:00,2026-08-17T05:50:41+00:00
526,312,polygon,0x5ec1e292832847e5ba0503e532537486,non_custodial,True,2026-02-12T14:18:31+00:00,2026-02-12T14:18:31+00:00
527,312,bsc,0x78137d50b365456b90b50053c6a5a82d,non_custodial,False,2026-02-13T11:44:31+00:00,2026-02-13T11:44:31+00:00
528,313,ethereum,0x73316e7a6f9f4ff2aca798c53c59acce,non_custodial,True,2026-08-31T02:06:43+00:00,2026-08-31T02:06:43+00:00
529,313,polygon,0x6776b1c6a1f2495bab4c6ba61f12fe66,non_custodial,False,2026-08-30T14:19:43+00:00,2026-08-30T14:19:43+00:00
530,314,ethereum,0xd053d033fc7142c0ae7826eb3a92523c,non_custodial,True,2026-03-30T06:29:30+00:00,2026-03-30T06:29:30+00:00
531,315,base,0xbb72187b6acd4de38c16004dad615eaa,non_custodial,True,2026-04-28T21:31:59+00:00,2026-04-28T21:31:59+00:00
532,315,bsc,0xfb19952b6f83476dacdd146fa48f5cb1,non_custodial,False,2026-04-30T23:41:59+00:00,2026-04-30T23:41:59+00:00
533,316,ethereum,0x9d2211941b364e5eb2d5cd967fddbe3e,non_custodial,True,2026-01-19T09:44:46+00:00,2026-01-19T09:44:46+00:00
534,317,bsc,0x0c8f74396bbc4292b37e65696b3c5429,non_custodial,True,2026-02-16T05:22:16+00:00,2026-02-16T05:22:16+00:00
535,317,base,0x033aa5f2207a4f67af98072f51f08e20,non_custodial,False,2026-02-17T09:00:16+00:00,2026-02-17T09:00:16+00:00
536,318,polygon,0x6b896f48f10240c0a17cec5e8318d748,non_custodial,True,2026-02-24T03:48:50+00:00,2026-02-24T03:48:50+00:00
537,318,ethereum,0xafcc178c7f0a49b2a70d0ea0f25807e4,non_custodial,False,2026-02-23T02:42:50+00:00,2026-02-23T02:42:50+00:00
538,319,arbitrum,0xfc53499073a84d2181b8f8377ca8564d,non_custodial,True,2026-07-30T07:30:32+00:00,2026-07-30T07:30:32+00:00
539,319,bsc,0xd4cbf46553df4c639a8077f8e0bde60b,non_custodial,False,2026-07-31T16:13:32+00:00,2026-07-31T16:13:32+00:00
540,320,ethereum,0xfe9e74161ac945309ee32c54e05fee08,non_custodial,True,2026-06-13T17:56:14+00:00,2026-06-13T17:56:14+00:00
541,320,base,0x330ff6df74b64170a4f46c39b13dfbaa,non_custodial,False,2026-06-11T09:54:14+00:00,2026-06-11T09:54:14+00:00
542,321,arbitrum,0xc7be6bf698104969a50e2e9e9f254d8e,non_custodial,True,2026-06-08T15:55:56+00:00,2026-06-08T15:55:56+00:00
543,321,base,0xbf979d649ff2437b812bff661d67ba0c,non_custodial,False,2026-06-10T16:09:56+00:00,2026-06-10T16:09:56+00:00
544,322,arbitrum,0x8e1866018f28447491f991285173f921,non_custodial,True,2026-03-28T09:25:00+00:00,2026-03-28T09:25:00+00:00
545,322,bsc,0x784201d8a8b749c2bafca728fe6e531d,non_custodial,False,2026-03-27T14:24:00+00:00,2026-03-27T14:24:00+00:00
546,323,arbitrum,0x8c96c8b07d80413699c747c775a9d8ed,non_custodial,True,2026-05-22T01:11:44+00:00,2026-05-22T01:11:44+00:00
547,323,bsc,0x3fd75d3a7dbc409abe6a85e43c32c9a4,non_custodial,False,2026-05-23T06:01:44+00:00,2026-05-23T06:01:44+00:00
548,324,polygon,0xbb59ed030ef04326b01bf94d9c5ba13f,non_custodial,True,2026-08-03T06:53:22+00:00,2026-08-03T06:53:22+00:00
549,325,ethereum,0x5381f9f8c52e45b484a88c3959577c2c,non_custodial,True,2026-04-18T15:22:05+00:00,2026-04-18T15:22:05+00:00
550,326,polygon,0x670463d2a51242c99a4f5344c3e50dd0,non_custodial,True,2026-02-06T09:11:29+00:00,2026-02-06T09:11:29+00:00
551,326,arbitrum,0xcbc4ec74581a4c5eab7f3c09abe37ffa,non_custodial,False,2026-02-07T23:41:29+00:00,2026-02-07T23:41:29+00:00
552,327,base,0x83fbf98d0c5646b7b86e1bfbf82f10e9,non_custodial,True,2026-01-09T09:42:57+00:00,2026-01-09T09:42:57+00:00
553,327,bsc,0x626fe086738749e5b8b0335df5bc1ff3,non_custodial,False,2026-01-11T11:16:57+00:00,2026-01-11T11:16:57+00:00
554,328,polygon,0x8f1f32a37c454ab7a4118b54458661fc,non_custodial,True,2026-02-21T15:51:44+00:00,2026-02-21T15:51:44+00:00
555,328,arbitrum,0xb91dccc47682479aa2ab99b698e3df7e,non_custodial,False,2026-02-20T20:39:44+00:00,2026-02-20T20:39:44+00:00
556,328,base,0xde9c63bdaabb4720adc31a52b28b239d,non_custodial,False,2026-02-21T18:16:44+00:00,2026-02-21T18:16:44+00:00
557,329,ethereum,0x8bdd80b91d5346d4875075cb3778f998,non_custodial,True,2026-08-06T01:07:27+00:00,2026-08-06T01:07:27+00:00
558,330,base,0xcdbaabbf197f4bfe93770e3adc14e70f,non_custodial,True,2026-04-01T15:42:18+00:00,2026-04-01T15:42:18+00:00
559,330,bsc,0x20d9268c87c145dd9037d0a48580b093,non_custodial,False,2026-04-03T02:03:18+00:00,2026-04-03T02:03:18+00:00
560,331,base,0xe7535c1a8d8342dc99aa4b328b62d2f6,non_custodial,True,2026-01-03T00:12:45+00:00,2026-01-03T00:12:45+00:00
561,331,polygon,0xcd017a7d14d74752948526c8d6f02715,non_custodial,False,2026-01-02T16:05:45+00:00,2026-01-02T16:05:45+00:00
562,331,arbitrum,0x259e77c7215c4c318ac3bff433eca37e,non_custodial,False,2026-01-03T12:15:45+00:00,2026-01-03T12:15:45+00:00
563,331,ethereum,0xe51d4c1ccbab44e89617c7b3c02dd390,non_custodial,False,2026-01-03T11:20:45+00:00,2026-01-03T11:20:45+00:00
564,332,polygon,0xcbe3e2dc655c42ddb3c0b7855e76df39,non_custodial,True,2026-07-31T01:07:22+00:00,2026-07-31T01:07:22+00:00
565,332,ethereum,0x7d6b6f7c0508481793f9446c400b184c,non_custodial,False,2026-08-01T00:11:22+00:00,2026-08-01T00:11:22+00:00
